acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,pixel_resolution,provider,published,publishing_stage,quality_category,satellite_azimuth,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent,id,site
2020-02-26T18:37:29.161096Z,0.01,97,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-13T07:37:07Z,finalized,standard,277.5,1018,0,0,3177809,146.1,38.0,2021-03-13T07:37:07Z,5.1,80,100,20201201_183034_93_1063,soquel_creek
2020-02-21T18:33:22.108436Z,0.0,62,68,0.06,1,True,3.9,5,PS2,PSScene,23,3,planetscope,2021-03-13T05:43:11Z,finalized,standard,103.3,0f3f,3,0,3162249,146.7,36.4,2021-03-13T05:43:11Z,2.0,55,94,20201202_191202_68_105a,soquel_creek
2020-02-14T18:33:36.637934Z,0.0,91,92,0.08,8,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-13T03:43:41Z,finalized,standard,108.3,1005,1,0,3137953,147.7,34.0,2021-03-13T03:43:41Z,1.0,66,92,20201205_185809_79_2414,soquel_creek
2020-02-15T18:32:39.60854Z,0.0,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-13T03:41:48Z,finalized,standard,100.9,1034,0,0,3141429,147.6,34.4,2021-03-13T03:41:48Z,5.0,79,100,20201206_185756_37_2401,soquel_creek
2020-02-12T18:32:12.41428Z,0.0,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-13T03:11:02Z,finalized,standard,101.2,101b,0,0,3131341,148.0,33.4,2021-03-13T03:11:02Z,4.0,98,100,20201208_185930_34_227a,soquel_creek
2020-02-12T18:48:17.463848Z,0.0,99,100,0.0,0,True,4.0,0,PS2.SD,PSScene,0,3,planetscope,2021-03-13T02:45:01Z,finalized,standard,259.0,1067,0,0,3131941,151.4,34.6,2021-03-13T02:45:01Z,5.1,76,100,20201208_185932_71_227a,soquel_creek
2020-02-10T18:36:48.378655Z,0.01,99,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-13T02:39:38Z,finalized,standard,100.9,1026,0,0,3124293,149.5,33.3,2021-03-13T02:39:38Z,4.9,99,100,20201209_185744_60_2412,soquel_creek
2020-02-04T18:32:15.311635Z,0.0,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-13T00:16:44Z,finalized,standard,100.8,101b,0,0,3104378,149.4,31.1,2021-03-13T00:16:44Z,4.9,98,100,20201219_185927_57_2408,soquel_creek
2020-02-02T18:33:56.213083Z,0.0,97,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-12T23:37:04Z,finalized,standard,175.4,1005,0,0,3097600,149.7,30.6,2021-03-12T23:37:04Z,0.1,78,100,20201220_180455_35_220b,soquel_creek
2020-02-02T18:33:55.182857Z,0.0,97,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-12T23:36:59Z,finalized,standard,175.4,1005,0,0,3097600,149.7,30.5,2021-03-12T23:36:59Z,0.1,82,100,20201220_185642_73_2419,soquel_creek
2020-02-01T18:33:28.572784Z,0.0,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-12T23:36:19Z,finalized,standard,102.2,0f3f,0,0,3094208,150.1,30.5,2021-03-12T23:36:19Z,3.0,98,100,20201221_180735_49_2235,soquel_creek
2020-01-10T16:59:15.930859Z,0.0,89,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-12T17:47:00Z,finalized,standard,258.8,1053,0,0,3020460,133.2,15.1,2021-03-12T17:47:00Z,4.1,65,100,20201231_191022_12_1057,soquel_creek
2019-03-18T18:30:40.30266Z,0.01,99,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-09T10:45:35Z,finalized,standard,276.2,1015,0,0,2215361,140.7,44.8,2021-03-09T10:45:35Z,3.0,92,100,20210111_185556_24_2419,soquel_creek
2019-03-21T18:30:46.60377Z,0.01,100,98,0.01,1,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-09T09:46:38Z,finalized,standard,277.5,1009,0,0,2222835,140.0,45.9,2021-03-09T09:46:38Z,5.0,95,99,20210111_185558_59_2419,soquel_creek
2019-12-28T18:50:04.73074Z,0.0,100,100,0.0,0,True,3.8,0,PS2.SD,PSScene,0,3,planetscope,2021-03-09T05:52:51Z,finalized,standard,259.4,106b,0,0,2979661,159.2,26.8,2021-03-09T05:52:51Z,5.0,76,100,20210113_190053_16_2254,soquel_creek
2019-12-28T18:50:02.664521Z,0.0,97,100,0.0,0,True,3.8,0,PS2.SD,PSScene,0,3,planetscope,2021-03-09T05:52:32Z,finalized,standard,259.3,106b,0,0,2979661,159.2,26.9,2021-03-09T05:52:32Z,5.1,70,100,20210114_181645_40_2279,soquel_creek
2019-12-27T18:22:38.807589Z,0.01,98,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-09T05:37:13Z,finalized,standard,109.7,0e0f,0,0,2975891,153.2,24.8,2021-03-09T05:37:13Z,1.0,78,100,20210114_182859_58_1065,soquel_creek
2019-12-23T18:33:17.984954Z,0.0,95,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-09T04:18:16Z,finalized,standard,268.4,1010,0,0,2963353,156.0,25.7,2021-03-09T04:18:16Z,1.0,77,100,20210117_180443_41_222b,soquel_creek
2019-12-10T18:33:28.975655Z,0.0,93,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-09T00:57:15Z,finalized,standard,101.8,0f17,0,0,2921509,157.7,26.9,2021-03-09T00:57:15Z,2.9,72,100,20210119_185938_35_227b,soquel_creek
2019-11-23T18:34:15.193518Z,0.0,97,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-08T19:11:52Z,finalized,standard,189.0,0f25,0,0,2872521,158.4,29.7,2021-03-08T19:11:52Z,0.1,97,100,20210125_190940_72_1066,soquel_creek
2019-11-02T18:33:38.319176Z,0.0,99,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-08T14:02:27Z,finalized,standard,269.4,1012,0,0,2804496,156.6,35.0,2021-03-08T14:02:27Z,1.0,99,100,20210221_180832_06_245e,soquel_creek
2019-10-31T18:32:43.729167Z,0.0,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-08T13:36:06Z,finalized,standard,191.4,1035,0,0,2798481,156.2,35.7,2021-03-08T13:36:06Z,0.0,98,100,20210221_181143_70_2264,soquel_creek
2019-10-31T18:32:42.687932Z,0.0,99,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-08T13:36:05Z,finalized,standard,189.8,1035,0,0,2798481,156.3,35.6,2021-03-08T13:36:05Z,0.0,81,100,20210221_185924_44_2416,soquel_creek
2019-10-31T17:11:04.832079Z,0.0,94,100,0.0,0,True,3.5,0,PS2,PSScene,0,3,planetscope,2021-03-08T13:34:57Z,finalized,standard,259.7,0f44,0,0,2798749,135.4,26.3,2021-03-08T13:34:57Z,5.0,94,100,20210221_185926_80_2416,soquel_creek
2019-10-31T17:11:03.901468Z,0.0,96,100,0.0,0,True,3.5,0,PS2,PSScene,0,3,planetscope,2021-03-08T13:34:07Z,finalized,standard,259.7,0f44,0,0,2798749,135.4,26.4,2021-03-08T13:34:07Z,5.0,77,100,20210222_181620_27_2441,soquel_creek
2019-10-29T17:08:37.435478Z,0.0,97,100,0.0,0,True,3.5,0,PS2,PSScene,0,3,planetscope,2021-03-08T12:48:38Z,finalized,standard,85.9,0f4d,0,0,2792903,135.0,26.8,2021-03-08T12:48:38Z,1.9,97,100,20210224_185432_92_2254,soquel_creek
2019-10-26T18:24:26.456998Z,0.0,84,99,0.0,0,True,3.9,0,PS2,PSScene,1,3,planetscope,2021-03-08T10:51:33Z,finalized,standard,274.7,0e3a,0,0,2785304,153.0,36.4,2021-03-08T10:51:33Z,2.0,55,100,20210224_185659_58_2408,soquel_creek
2019-10-23T18:38:13.15715Z,0.0,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-08T09:14:19Z,finalized,standard,179.9,1105,0,0,2775707,156.6,38.6,2021-03-08T09:14:19Z,0.1,98,100,20210301_185609_84_2414,soquel_creek
2019-10-21T17:10:50.324299Z,0.0,98,100,0.0,0,True,3.5,0,PS2,PSScene,0,3,planetscope,2021-03-08T07:50:53Z,finalized,standard,251.8,0f3d,0,0,2770529,133.3,29.1,2021-03-08T07:50:53Z,1.0,98,100,20210302_181439_75_227e,soquel_creek
2019-10-19T18:30:20.933601Z,0.0,97,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-08T06:41:52Z,finalized,standard,101.4,1035,0,0,2764149,154.0,39.5,2021-03-08T06:41:52Z,3.9,69,100,20210302_181609_18_2262,soquel_creek
2019-10-13T18:31:06.822289Z,0.0,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-08T02:44:46Z,finalized,standard,100.9,101e,0,0,2747485,152.6,41.3,2021-03-08T02:44:46Z,4.9,80,100,20210307_191212_72_1059,soquel_creek
2019-10-12T18:31:11.335291Z,0.0,98,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-08T02:03:27Z,finalized,standard,102.3,1003,0,0,2745133,152.2,41.6,2021-03-08T02:03:27Z,3.0,80,100,20210315_185719_16_240c,soquel_creek
2019-10-11T18:31:08.33774Z,0.0,71,71,0.0,0,True,3.9,0,PS2,PSScene,28,3,planetscope,2021-03-08T01:32:28Z,finalized,standard,104.1,1014,0,0,2742362,152.0,42.0,2021-03-08T01:32:28Z,2.0,54,100,20210321_180745_10_2463,soquel_creek
2019-10-11T18:31:09.369539Z,0.01,86,97,0.0,0,True,3.9,0,PS2,PSScene,2,3,planetscope,2021-03-08T01:32:07Z,finalized,standard,103.9,1014,0,0,2742362,152.0,42.0,2021-03-08T01:32:07Z,2.0,62,100,20210321_180747_46_2463,soquel_creek
2019-10-09T21:22:01.247335Z,0.0,98,100,0.0,0,True,4.0,0,PS2,PSScene,0,3,planetscope,2021-03-08T00:16:45Z,finalized,standard,268.5,0f4c,0,0,2737107,209.7,42.1,2021-03-08T00:16:45Z,1.0,98,100,20210321_180851_50_2429,soquel_creek
2019-10-06T18:33:16.27634Z,0.0,97,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-07T22:35:56Z,finalized,standard,181.6,0f34,0,0,2731005,151.0,43.7,2021-03-07T22:35:56Z,0.0,70,100,20210322_180354_89_2464,soquel_creek
2019-10-06T17:14:24.448826Z,0.0,87,97,0.02,2,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-07T22:31:39Z,finalized,standard,259.9,1048,1,0,2730949,129.0,33.4,2021-03-07T22:31:39Z,5.0,74,98,20210322_180550_55_2449,soquel_creek
2019-10-02T18:32:18.760353Z,0.01,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-07T20:06:50Z,finalized,standard,101.4,0f28,0,0,2722510,149.7,45.0,2021-03-07T20:06:50Z,4.0,80,100,20210326_180709_28_2436,soquel_creek
2019-09-24T17:15:13.410184Z,0.0,98,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-07T15:03:33Z,finalized,standard,252.3,0f1a,0,0,2701342,124.8,36.5,2021-03-07T15:03:33Z,1.0,98,100,20210330_180819_24_2455,soquel_creek
2019-09-21T18:33:38.239157Z,0.01,99,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-07T13:01:04Z,finalized,standard,275.0,0f3f,0,0,2693649,145.7,48.4,2021-03-07T13:01:04Z,2.0,99,100,20210331_180441_47_241b,soquel_creek
2019-09-21T18:33:37.197397Z,0.0,99,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-07T13:00:22Z,finalized,standard,274.4,0f3f,0,0,2693649,145.7,48.4,2021-03-07T13:00:22Z,2.0,83,100,20210331_181302_51_222f,soquel_creek
2019-09-21T17:14:32.104196Z,0.0,98,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-07T12:58:06Z,finalized,standard,87.0,1053,0,0,2693914,123.8,37.3,2021-03-07T12:58:06Z,2.0,79,100,20210401_182355_11_106a,soquel_creek
2019-09-15T18:48:02.013441Z,0.0,74,71,0.2,19,True,3.9,1,PS2.SD,PSScene,10,3,planetscope,2021-03-07T08:55:59Z,finalized,standard,275.1,1060,0,0,2678622,148.6,51.9,2021-03-07T08:55:59Z,2.1,55,80,20210401_185727_19_2406,soquel_creek
2019-09-14T17:16:03.264011Z,0.0,97,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-07T08:18:43Z,finalized,standard,86.9,0f36,0,0,2676225,121.3,39.2,2021-03-07T08:18:43Z,2.0,77,100,20210404_180706_25_2457,soquel_creek
2019-09-13T18:30:47.935169Z,0.0,97,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-07T07:50:22Z,finalized,standard,101.3,0f3f,0,0,2673167,142.4,50.8,2021-03-07T07:50:22Z,4.0,71,100,20210404_180708_60_2457,soquel_creek
2019-09-10T18:21:06.672484Z,0.01,94,94,0.05,5,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-07T05:30:16Z,finalized,standard,102.1,0e20,1,0,2666304,137.8,50.3,2021-03-07T05:30:16Z,3.2,62,95,20210406_181623_63_2264,soquel_creek
2019-09-08T18:31:53.167138Z,0.01,99,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-07T04:00:44Z,finalized,standard,100.7,0f17,0,0,2660581,140.4,52.3,2021-03-07T04:00:44Z,5.0,76,100,20210407_185902_44_2407,soquel_creek
2019-09-06T18:31:34.018775Z,0.01,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-07T02:48:43Z,finalized,standard,108.1,1005,0,0,2656044,139.1,52.7,2021-03-07T02:48:43Z,1.0,78,100,20210408_181237_40_2441,soquel_creek
2019-09-05T18:31:43.910617Z,0.01,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-07T02:00:36Z,finalized,standard,157.2,1029,0,0,2655868,138.5,52.8,2021-03-07T02:00:36Z,0.1,64,100,20210409_185649_04_2414,soquel_creek
2019-09-04T18:50:30.09976Z,0.0,96,95,0.05,5,True,4.6,0,PS2.SD,PSScene,0,3,planetscope,2021-03-07T01:29:45Z,finalized,standard,108.8,105c,0,0,2651087,145.1,55.5,2021-03-07T01:29:45Z,1.0,74,95,20210410_181336_51_2262,soquel_creek
2019-09-02T18:35:05.541037Z,0.01,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-07T00:18:29Z,finalized,standard,277.3,1018,0,0,2646143,137.8,53.8,2021-03-07T00:18:29Z,4.0,98,100,20210416_185408_42_241c,soquel_creek
2019-09-02T17:19:01.775544Z,0.0,98,100,0.0,0,True,3.5,0,PS2,PSScene,0,3,planetscope,2021-03-07T00:05:44Z,finalized,standard,255.8,1049,0,0,2646431,116.4,42.0,2021-03-07T00:05:44Z,2.0,82,100,20210416_185410_77_241c,soquel_creek
2019-09-02T17:19:02.738137Z,0.0,97,100,0.0,0,True,3.5,0,PS2,PSScene,0,3,planetscope,2021-03-07T00:05:03Z,finalized,standard,255.7,1049,0,0,2646431,116.5,41.9,2021-03-07T00:05:03Z,2.0,80,100,20210416_185545_72_227a,soquel_creek
2019-08-31T17:17:15.940602Z,0.0,81,76,0.24,24,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-06T22:41:43Z,finalized,standard,83.1,1052,0,0,2641799,115.7,42.3,2021-03-06T22:41:43Z,5.0,53,76,20210416_185548_08_227a,soquel_creek
2019-08-31T18:56:20.720266Z,0.0,96,87,0.13,13,True,3.8,0,PS2.SD,PSScene,0,3,planetscope,2021-03-06T22:41:34Z,finalized,standard,258.7,106f,0,0,2641591,145.2,57.1,2021-03-06T22:41:34Z,4.0,78,87,20210416_185654_11_2254,soquel_creek
2019-08-27T18:34:27.664181Z,0.0,95,93,0.06,6,True,4.0,0,PS2,PSScene,0,3,planetscope,2021-03-06T20:08:21Z,finalized,standard,277.5,0f15,0,0,2631538,135.0,55.3,2021-03-06T20:08:21Z,5.0,73,94,20210416_185723_55_2274,soquel_creek
2019-08-25T18:55:40.231853Z,0.0,95,84,0.16,16,True,3.9,0,PS2.SD,PSScene,0,3,planetscope,2021-03-06T18:52:28Z,finalized,standard,251.8,1062,0,0,2627234,142.6,58.8,2021-03-06T18:52:28Z,1.0,55,84,20210416_185725_89_2274,soquel_creek
2019-08-24T18:33:33.886554Z,0.01,95,89,0.1,10,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-06T18:19:57Z,finalized,standard,277.2,0f35,1,0,2624560,133.1,55.8,2021-03-06T18:19:57Z,5.0,63,90,20210418_180611_78_2453,soquel_creek
2019-08-20T18:30:18.580307Z,0.0,96,95,0.04,4,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-06T15:54:22Z,finalized,standard,102.2,1021,0,0,2614964,131.2,56.8,2021-03-06T15:54:22Z,3.0,73,96,20210424_182323_98_1067,soquel_creek
2019-08-14T18:22:07.761075Z,0.0,96,99,0.01,1,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-06T11:57:39Z,finalized,standard,102.4,0e3a,0,0,2599870,125.9,56.9,2021-03-06T11:57:39Z,3.2,73,99,20210424_185517_34_227b,soquel_creek
2019-08-04T18:30:59.134927Z,0.0,85,79,0.17,17,True,3.9,0,PS2,PSScene,4,3,planetscope,2021-03-06T05:37:52Z,finalized,standard,178.5,1001,0,0,2574767,124.1,59.9,2021-03-06T05:37:52Z,0.1,58,83,20210427_180312_06_2435,soquel_creek
2019-08-03T18:33:54.110592Z,0.0,98,79,0.2,20,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-06T04:56:52Z,finalized,standard,277.3,1008,0,0,2572299,124.1,60.2,2021-03-06T04:56:52Z,4.9,66,80,20210427_180702_19_2453,soquel_creek
2019-07-29T21:21:31.869146Z,0.0,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-06T01:24:39Z,finalized,standard,102.3,0f4c,0,0,2559585,224.1,66.3,2021-03-06T01:24:39Z,3.0,85,100,20210427_185634_94_2307,soquel_creek
2021-03-05T18:04:39.66156Z,0.0,98,100,0.0,0,True,3.9,0,PSB.SD,PSScene,0,3,planetscope,2021-03-06T01:04:52Z,finalized,standard,101.6,2235,0,0,4231038,136.9,37.3,2022-12-13T05:48:33Z,4.0,69,100,20210427_185637_42_2307,soquel_creek
2019-07-28T18:31:33.377975Z,0.0,93,80,0.2,20,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-06T00:50:55Z,finalized,standard,270.1,1034,0,0,2556476,121.7,61.2,2021-03-06T00:50:55Z,1.0,61,80,20210428_180644_04_2420,soquel_creek
2019-07-18T18:43:45.870355Z,0.0,78,64,0.16,16,True,3.9,0,PS2.SD,PSScene,20,3,planetscope,2021-03-05T16:35:33Z,finalized,standard,101.3,105e,0,0,2530212,123.4,64.9,2021-03-05T16:35:33Z,4.0,68,84,20210502_185620_49_2403,soquel_creek
2019-07-17T18:42:55.94469Z,0.0,96,93,0.07,7,True,3.9,0,PS2.SD,PSScene,0,3,planetscope,2021-03-05T16:10:02Z,finalized,standard,101.1,1058,0,0,2527583,122.8,65.0,2021-03-05T16:10:02Z,5.0,78,93,20210503_181614_86_2441,soquel_creek
2019-07-12T18:31:23.61269Z,0.01,97,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-05T14:06:57Z,finalized,standard,269.4,1004,0,0,2514029,117.0,63.3,2021-03-05T14:06:57Z,1.0,63,100,20210506_180244_11_2459,soquel_creek
2019-07-12T18:31:24.648159Z,0.01,89,99,0.01,1,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-05T14:06:52Z,finalized,standard,269.4,1004,0,0,2514029,116.9,63.3,2021-03-05T14:06:52Z,1.0,75,99,20210506_180337_81_2451,soquel_creek
2019-07-11T17:29:10.756591Z,0.0,95,97,0.03,0,True,3.6,3,PS2,PSScene,0,3,planetscope,2021-03-05T13:38:51Z,finalized,standard,259.8,0f3d,0,0,2511450,100.6,51.3,2021-03-05T13:38:51Z,5.0,61,97,20210507_180459_39_245c,soquel_creek
2019-07-11T19:00:00.203894Z,0.0,96,99,0.0,0,True,4.0,0,PS2.SD,PSScene,0,3,planetscope,2021-03-05T13:34:21Z,finalized,standard,258.9,1065,0,1,2512377,127.1,67.9,2021-03-05T13:34:21Z,4.1,77,100,20210507_180807_28_2420,soquel_creek
2019-07-10T17:27:38.507947Z,0.0,96,90,0.1,10,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-05T13:20:14Z,finalized,standard,259.4,100d,0,0,2508761,100.4,51.3,2021-03-05T13:20:14Z,4.9,62,90,20210507_185342_31_227a,soquel_creek
2019-07-10T18:30:22.46641Z,0.01,96,98,0.02,2,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-05T12:59:22Z,finalized,standard,153.7,1029,0,0,2509225,116.4,63.4,2021-03-05T12:59:22Z,0.1,74,98,20210508_180458_92_2428,soquel_creek
2019-07-08T18:29:22.089865Z,0.0,74,79,0.09,8,True,3.9,0,PS2,PSScene,12,3,planetscope,2021-03-05T11:30:25Z,finalized,standard,100.8,1004,0,0,2504761,116.2,63.7,2021-03-05T11:30:25Z,5.0,53,91,20210508_180901_26_2440,soquel_creek
2019-07-03T17:27:12.841685Z,0.0,91,83,0.15,15,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-05T08:06:23Z,finalized,standard,84.4,1054,1,0,2494652,99.9,52.2,2021-03-05T08:06:23Z,3.0,59,85,20210509_180633_98_242b,soquel_creek
2019-07-03T21:23:37.48425Z,0.0,94,99,0.01,1,True,4.0,0,PS2,PSScene,0,3,planetscope,2021-03-05T07:54:51Z,finalized,standard,274.7,0f4c,0,0,2495128,232.5,69.2,2021-03-05T07:54:51Z,2.0,68,99,20210509_180636_28_242b,soquel_creek
2019-07-02T18:28:18.263271Z,0.0,97,99,0.01,1,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-05T07:06:46Z,finalized,standard,101.2,100c,0,0,2492965,115.2,64.1,2021-03-05T07:06:46Z,4.0,71,99,20210509_182144_65_1067,soquel_creek
2019-06-29T18:57:14.109624Z,0.0,98,99,0.0,0,True,3.9,0,PS2.SD,PSScene,1,3,planetscope,2021-03-05T04:48:24Z,finalized,standard,86.5,106b,0,0,2485870,126.3,69.0,2021-03-05T04:48:24Z,2.0,67,100,20210518_181511_51_227e,soquel_creek
2019-06-29T18:57:12.055988Z,0.0,92,98,0.01,1,True,3.9,0,PS2.SD,PSScene,1,3,planetscope,2021-03-05T04:48:13Z,finalized,standard,86.9,106b,0,0,2485870,126.1,69.1,2021-03-05T04:48:13Z,2.0,65,99,20210519_185445_57_240c,soquel_creek
2019-06-29T18:31:23.247671Z,0.0,98,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-05T04:34:11Z,finalized,standard,173.4,1012,0,0,2485082,115.4,64.5,2021-03-05T04:34:11Z,0.1,81,100,20210520_181230_12_2276,soquel_creek
2019-06-29T18:32:30.6003Z,0.01,97,99,0.01,1,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-05T04:27:09Z,finalized,standard,277.3,100e,0,0,2485341,115.4,64.4,2021-03-05T04:27:09Z,4.9,77,99,20210520_191845_74_105d,soquel_creek
2019-06-26T17:29:46.114831Z,0.0,97,100,0.0,0,True,3.6,0,PS2,PSScene,0,3,planetscope,2021-03-05T01:37:26Z,finalized,standard,258.4,104a,0,0,2476851,99.8,52.8,2021-03-05T01:37:26Z,3.0,76,100,20210521_182053_96_106c,soquel_creek
2019-06-22T18:32:31.525298Z,0.01,82,95,0.05,5,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-04T21:53:31Z,finalized,standard,270.0,0f34,0,0,2466566,115.8,65.0,2021-03-04T21:53:31Z,1.0,53,95,20210523_181604_12_2251,soquel_creek
2019-06-12T18:29:44.971256Z,0.01,96,100,0.0,0,True,3.8,0,PS2,PSScene,0,3,planetscope,2021-03-04T18:28:57Z,finalized,standard,103.4,103e,0,0,2439161,116.5,65.0,2021-03-04T18:28:57Z,1.9,76,100,20210523_185222_83_2403,soquel_creek
2019-06-08T18:31:21.714416Z,0.01,98,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-04T17:01:20Z,finalized,standard,277.2,1024,0,0,2428690,117.1,64.8,2021-03-04T17:01:20Z,4.0,98,100,20210525_180344_82_2428,soquel_creek
2019-06-07T21:24:00.983248Z,0.0,97,100,0.0,0,True,4.0,0,PS2,PSScene,0,3,planetscope,2021-03-04T16:42:02Z,finalized,standard,269.3,0f4c,0,0,2426565,234.9,68.2,2021-03-04T16:42:02Z,1.0,63,100,20210525_180659_71_241a,soquel_creek
2019-06-05T18:39:56.459702Z,0.0,97,84,0.16,16,True,4.0,0,PS2.SD,PSScene,0,3,planetscope,2021-03-04T15:52:15Z,finalized,standard,101.0,1060,0,0,2421671,122.3,66.9,2021-03-04T15:52:15Z,5.0,71,84,20210525_185542_55_2412,soquel_creek
2019-05-12T18:31:05.883079Z,0.0,93,100,0.0,0,True,4.0,0,PS2,PSScene,0,3,planetscope,2021-03-04T07:45:33Z,finalized,standard,179.7,1105,0,0,2357190,126.2,62.3,2021-03-04T07:45:33Z,0.0,93,100,20210527_185328_38_2416,soquel_creek
2019-05-12T18:31:06.946335Z,0.0,92,97,0.03,3,True,4.0,0,PS2,PSScene,0,3,planetscope,2021-03-04T07:45:30Z,finalized,standard,179.7,1105,0,0,2357190,126.1,62.3,2021-03-04T07:45:30Z,0.1,80,97,20210527_185350_63_2254,soquel_creek
2019-05-04T19:01:38.908916Z,0.0,96,96,0.04,4,True,4.0,0,PS2.SD,PSScene,0,3,planetscope,2021-03-04T04:40:31Z,finalized,standard,251.6,106b,0,0,2336334,141.9,64.8,2021-03-04T04:40:31Z,1.1,75,96,20210601_181414_33_2276,soquel_creek
2019-05-03T18:30:25.777273Z,0.0,93,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-04T04:13:28Z,finalized,standard,187.5,1018,0,0,2333431,129.3,60.3,2021-03-04T04:13:28Z,0.1,72,100,20210605_180621_60_2445,soquel_creek
2019-05-03T18:30:26.832141Z,0.0,95,100,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-04T04:13:25Z,finalized,standard,187.5,1018,0,0,2333431,129.1,60.3,2021-03-04T04:13:25Z,0.0,73,100,20210605_184054_59_105c,soquel_creek
2019-05-03T17:39:30.102754Z,0.0,97,100,0.0,0,True,3.5,0,PS2,PSScene,0,3,planetscope,2021-03-04T04:09:56Z,finalized,standard,259.5,0f44,0,0,2333384,113.1,51.2,2021-03-04T04:09:56Z,5.0,97,100,20210605_184056_47_105c,soquel_creek
2019-05-02T18:30:15.605075Z,0.0,98,99,0.0,0,True,3.9,0,PS2,PSScene,0,3,planetscope,2021-03-04T03:52:20Z,finalized,standard,274.8,103e,0,0,2330345,129.3,59.9,2021-03-04T03:52:20Z,2.0,75,100,20210608_185143_34_2424,soquel_creek
